video_name,filter_mode,total_frames,total_detections,avg_detections_per_frame,avg_yolo_confidence,frames_with_detections,detection_rate,avg_speed_variance,max_speed_variance,unique_track_ids,avg_track_duration,track_stability_score
cctv052x2004080617x00077,gaussian,53,226,4.264150943396227,0.44578365361230055,52,0.9811320754716981,189.910888671875,926.3599243164062,13,33.92307692307692,71.42857142857143
cctv052x2004080617x00077,median,53,326,6.150943396226415,0.4847545907516454,52,0.9811320754716981,255.3916473388672,1206.7352294921875,17,33.23529411764706,55.55555555555556
cctv052x2004080619x00093,none,53,151,2.849056603773585,0.5190906459338045,52,0.9811320754716981,258.5391845703125,534.6499633789062,12,28.0,76.92307692307692
cctv052x2004080619x00093,gaussian,53,114,2.150943396226415,0.49875361425382597,49,0.9245283018867925,527.974853515625,2678.49169921875,9,29.77777777777778,100.0
cctv052x2004080619x00093,median,53,145,2.7358490566037736,0.5237573855063494,50,0.9433962264150944,484.9327392578125,1965.2076416015625,13,27.46153846153846,71.42857142857143
cctv052x2004080619x00094,none,53,62,1.169811320754717,0.505119359634054,38,0.7169811320754716,151.17686462402344,245.7053680419922,4,28.25,200.0
cctv052x2004080619x00094,gaussian,53,59,1.1132075471698113,0.5241373571065756,49,0.9245283018867925,405.8797302246094,736.74072265625,3,34.666666666666664,250.0
cctv052x2004080619x00094,median,53,50,0.9433962264150944,0.47605057680501345,39,0.7358490566037735,591.1884765625,1175.840576171875,3,36.0,250.0
cctv052x2004080619x00095,none,53,73,1.3773584905660377,0.49410023218071136,43,0.8113207547169812,339.1591491699219,1122.8206787109375,8,24.0,111.11111111111111
cctv052x2004080619x00095,gaussian,53,46,0.8679245283018868,0.46246028123078525,36,0.6792452830188679,610.7308349609375,1878.665283203125,5,20.4,166.66666666666666
cctv052x2004080619x00095,median,53,45,0.8490566037735849,0.4614414079114795,35,0.660377358490566,545.0199584960938,1569.158935546875,5,24.4,166.66666666666666
cctv052x2004080619x00096,none,53,92,1.7358490566037736,0.4946261083950167,46,0.8679245283018868,1011.2254638671875,5866.416015625,8,29.625,111.11111111111111
cctv052x2004080619x00096,gaussian,53,62,1.169811320754717,0.4940577636855517,45,0.8490566037735849,131.6163330078125,265.9299621582031,3,24.333333333333332,250.0
cctv052x2004080619x00096,median,53,58,1.0943396226415094,0.4635148273780942,37,0.6981132075471698,355.7376403808594,1072.0572509765625,5,31.8,166.66666666666666
cctv052x2004080619x00097,none,53,98,1.849056603773585,0.5354021002565111,46,0.8679245283018868,199.51922607421875,466.3247985839844,10,21.8,90.9090909090909
cctv052x2004080619x00097,gaussian,53,106,2.0,0.5474212049059786,48,0.9056603773584906,915.2484130859375,4315.10498046875,8,23.875,111.11111111111111
cctv052x2004080619x00097,median,53,101,1.9056603773584906,0.5518015754364786,45,0.8490566037735849,280.6678161621094,504.3807067871094,8,23.5,111.11111111111111
cctv052x2004080619x00098,none,53,78,1.471698113207547,0.450264262450314,43,0.8113207547169812,596.2247924804688,1560.789794921875,6,22.666666666666668,142.85714285714286
cctv052x2004080619x00098,gaussian,53,57,1.0754716981132075,0.46057610870241283,35,0.660377358490566,158.1940460205078,222.75094604492188,5,21.8,166.66666666666666
cctv052x2004080619x00098,median,53,66,1.2452830188679245,0.4778652645937808,37,0.6981132075471698,248.32168579101562,728.435302734375,8,17.0,111.11111111111111
